address,balance,NumberOfTransaction,lastTransaction,firstTransaction,NFTCount,NativeBalance
0x3bc4e35b8afdd42524a1fefec36f531064fe521c,60273.85,2884,2020,2019,306,37.91
0x780165d7bcec27798c4925f6d00c2264c4acd0d4,33137.62,1754,2022,2024,79,47.21
0xe02ba0aa07458b9dc91a48253320e1e19127496f,43299.42,3878,2019,2019,12,41.7
0x6a6c9492a849a673611600ad981d2c09624da66b,46493.42,3629,2020,2021,373,14.03
0x32973764e271f9c664d5c696b9e6723a2f449628,97957.85,4929,2020,2018,173,46.43
0x6a7cb43c548c2522553666f75de24b955f709afc,66029.05,2027,2021,2021,113,25.13
0x5e1964e62494847ac344f8a7a2360f9c4958aef1,37070.17,3354,2023,2023,454,12.78
0x89a29055bea9445463b13b9f9e2c16bb53bff5f1,92427.72,256,2022,2024,210,34.32
0x5f6cd9ab14d8db10585000c072d66dd7f4ddcdf2,96375.47,3107,2023,2023,177,19.38
0x273824f38c2b9a3badfd96f42ae9edbf6b6c77fc,97195.09,4269,2019,2021,310,44.48
0x2dd2426b4af6d6ea5f32424d3d25a57009703619,77514.31,2032,2020,2022,140,23.6
0xe1eab361fbce0be81d37a17c7f5c705e88ea1adc,60462.3,2666,2021,2024,319,2.0
0xd096cbbdc73d3949be9359e47bfb64104f840562,38765.71,4460,2022,2020,78,24.01
0x6b48e35178a30bff167ed4db0d2227a4716e99a6,21674.91,4515,2023,2024,70,34.21
0xf54db69d76bd8836e2995b1aa5a2b51105abc356,80478.01,4757,2023,2019,312,8.33
0x33557bd096e2c1f072bf64045a5bcb67dec9d8bc,64034.25,3494,2022,2020,208,23.8
0x52845502c939d9e7f929eeb4403c471bb084fbe4,8065.43,4800,2020,2023,170,18.06
0xf63b1c2c7669c02b082d4a7074e34c0dfe5c0b53,5028.34,4716,2020,2020,0,41.35
0xdb8b4e8fec24d31db063d66e00c7a1b81db29c2c,26179.67,3787,2019,2019,102,45.77
0xcf7546a154bbae6a21bb08c6fc5917e57c095f7f,43767.2,3694,2021,2020,261,44.49
0x479d07ed0ab402bfe6fa395894e4ff7052ebab92,44774.86,4940,2022,2021,480,29.25
0xd4dd2357979eff7c6df469e3f9d7298a75e3ef74,78614.38,802,2022,2017,97,46.49
0x964a0dfc8ac0c3cdf3256b61d11f8b0fe6d0dbdc,95675.42,753,2021,2022,369,18.52
0xe188c28483c9f2919c5fdf9c33cbf8b4e4c50003,17542.39,4323,2020,2017,405,38.38
0xeb71020786202d8af97e51c8274c955213d8d950,73400.1,993,2019,2023,367,7.94
0x573d3910862659d91dccfe70ffa54026fe381405,87926.26,2757,2023,2018,24,9.19
0xe8031ac59b80e0d1816b8164f5097c67a8b3985a,18792.84,2534,2023,2020,195,11.01
0xd329d50e093b45710dc3b494c0d42ea3221649d4,56016.79,3046,2024,2018,6,46.77
0x7d0ecaa99c0411e14ecfd5438b1e700a174fffc4,25796.14,1454,2021,2021,445,10.29
0x53d6f50215f1ba087daeb45883ffc8665b8a1bb2,3112.31,315,2022,2018,85,4.48
0x8d3f8425a115ab873d755e0085fb00431e47e1a8,29282.8,3904,2021,2023,48,44.01
0x19957a8a5e64e64d80bb774023b44e0917102291,19323.85,3898,2023,2023,204,43.01
0xf13b9c1fa5d7d94d4a94abeb7c629b7ba4b06f0b,34403.18,1375,2022,2018,97,47.5
0xe8e8a942b248d80a397d9a1ea0d9777573e0b7ab,19888.53,4522,2022,2019,400,5.84
0xed2bb9e064c5729490614fd2b9903c421ff6d458,31246.96,4822,2019,2020,327,12.58
0x96f6dcb46734d90073d667f6837c4e9075290b72,88667.66,3515,2019,2019,210,11.55
0x9decc1afb250bd5bb06667ed371eba52401a6bcf,16366.45,2469,2020,2019,333,32.69
0xeb076e658ef859aa51c8e7d6ccace0c1fac5c095,49836.7,4475,2023,2023,492,16.44
0x67308c9b18ad0dae043bbe1582c6832fbee92bd5,8993.33,2341,2024,2023,245,8.94
0x58d0c5c5c19a05a7aca1b6ff0e600f817dc1ecdf,55731.05,3302,2023,2020,295,8.22
0xd3ae79ac4efb51c6a0f8212deba2ed099a8f76fa,5924.42,2503,2019,2020,265,41.0
0x7209e997c621fd8b30b2f57cce0fcb0f2b0dfe49,14916.28,2845,2020,2017,155,47.23
0x21a08df90a0b74955264ecc8d22cb47684e4bc4b,9838.53,122,2020,2018,202,39.07
0x77fac91a91cf22150aec1f7f14b5165e19cb1699,95539.83,2684,2019,2022,212,7.15
0x828c2f5f882af08977f92727a93bac94aa5ac5e3,68996.79,2720,2022,2019,252,1.27
0xe3cd35cfebd1f4cf292d6be41c35c3a6b18ec5fb,63605.36,4297,2022,2017,228,4.02
0xf9f35c61bc1668db8ce5fae9543b261d6aac558f,47929.19,4778,2020,2023,239,3.19
0x2ac1e2f613f35f4548cfa9036900bac63653086d,38290.66,1733,2019,2021,460,29.03
0xd6169b17abafdd27bf875538fa907209a3183dc0,86149.38,3142,2022,2018,292,24.14
0x9e843917de715a38b2542d18e15fcbe321fb2759,90665.24,2012,2020,2020,449,8.65
0xf563348b1c1a07455ffcb76ce2a7e529b9b92846,85697.63,120,2023,2021,369,36.04
0x1983c11d9b4d3c0531e75fa65b7729d7cf1b44ce,41708.35,2456,2021,2017,473,1.45
0xf6669be50a323ee31fcd8d4d7470b69a82cc2459,10625.33,2166,2022,2023,34,27.43
0x16ec6bd8e9cfefec42386daf793c153652b698d6,12557.21,2220,2019,2024,13,31.12
0x38992e595d9e8e55119039fd496464e2b6dd1590,49879.3,2294,2024,2024,308,13.41
0x0d9dc3a8dc1942e5d2a866a7e7ad32feb9130dcc,56836.72,2926,2022,2021,362,23.27
0x0d215d49da25125f47389572c8fa1400ccef46a5,73821.56,4342,2019,2020,201,9.97
0x09ebc3fd94e4c23e23519b075c8099a392fec565,57245.28,3399,2024,2021,219,46.9
0x228db9f8abe5aacdaba7be1d2bd7fad88373b1d4,57079.95,3709,2019,2022,120,42.71
0x92a141908b145cbfee45ff8991335e5eb255bb7e,39830.53,4470,2021,2022,367,7.92
0x95090dc138d6ac1b4d4db6285f35b65874ead6ce,90300.17,3113,2023,2021,279,11.64
0x24c52670229d1bfddcdc2f0bacdcf405d664c341,59503.83,1008,2023,2024,471,48.96
0xfd46d803e0a9e7443acba98b2bd1708ca8a0cb5b,90228.35,2682,2024,2020,53,30.0
0x11519e6dbfaebf163b3a577d14bd1b5eed35ac9f,89597.81,2675,2021,2017,282,42.6
0x00629215677753c971ea44d36b4a966810f70c28,95933.84,2504,2019,2019,404,22.77
0xdc444dd4c574885d117c7316f8f7ce1212601a40,55748.75,2809,2023,2018,205,5.92
0xabd6cf7141f306bcd2a9ae703d591aaa904fe377,82278.98,4170,2022,2020,63,23.0
0xba39fce05943bce19e677d9fb6c0a583a92ccff0,64006.48,3298,2020,2024,31,4.76
0x040edb2d9d11f7153d924dfd672427c0c8b5ab81,37092.16,1643,2020,2024,489,32.52
0x967c24212835e9389b2b16b6de4db3c41fe0451b,6414.96,2803,2022,2022,124,25.78
0x55552130d0afcc91478c6754de187ee9184aa40b,90096.3,3660,2019,2019,323,24.0
0x4433437a683fd1df665350d3c48c75d31c47c8c3,16039.78,3477,2022,2024,371,5.93
0x9a80fd5e8d915b1cfcb39b7b95258c7d9f4ef3ab,93620.58,3756,2020,2023,33,11.77
0x8f850fb78c6a0ce83316ee6dcb6d81cadcfe1a08,80311.2,3752,2023,2023,298,36.65
0xac3e230d68454ae1f66c5129f1c2ad392b2926b3,94493.94,4185,2019,2024,466,13.88
0xce47fc09606bad0a5eb50ea39693c38789ecd97c,36045.44,1595,2022,2021,434,41.75
0xa6742ad59671687a4f4aab10ae095067f672460d,43986.49,3713,2020,2024,498,12.66
0xecf35cdfd2af51bb977d34bc6daea5b7bedac449,46672.2,4864,2021,2018,291,23.32
0xf9aced085aff643a5c24d094cc75fe2b9cff6b72,80596.94,3514,2023,2020,113,0.67
0x792512a4f497c0f69844e1320cbdedc5fef93a24,82452.37,87,2021,2020,240,25.84
0x49155650b89aaeb241d62fa8796d87cfcfbcba4d,30017.68,2378,2021,2023,18,43.9
0xf1fec9439b609a187928bebf145b65487412a0da,1737.83,2760,2020,2017,439,22.92
0x38d802e64987db7838c073fed89447f3c86c20d5,41042.97,1655,2022,2018,430,35.4
0xf30961e0b8c7c01359bf5dd3e474da21336ad048,58482.25,3555,2023,2024,264,40.95
0xbe66be809c573436fc625690e995ef91e2da0207,80463.29,1874,2019,2023,485,40.69
0xa8f7ecb0b7452371e3f7a2d190d2abc6cdfa9348,19849.71,3589,2021,2020,187,11.68
0x5012d33faa1c2ed1579df7190c81434c7fbf1286,65071.9,3521,2021,2017,398,2.67
0x604997a710bc8a85f310ba47c40dfda6f72cfc10,73917.08,2869,2022,2019,291,37.45
0x3b17770488bf892f3b03e5f1d2259561816a3a61,15547.6,2469,2023,2023,121,5.27
0xd844cb18fae872f5056495ad9ee7884a4dddfccb,28822.23,1369,2022,2020,42,3.61
0xf7182af71d0248eee0fae22050fa01b81c9cf8b8,63038.14,4503,2022,2023,154,38.72
0x39e03dab8a8ac09abee1f2929604d544f11b7d78,82602.0,2209,2023,2018,42,29.73
0x893b807f2a483518646c04528313b8c50ddb29ca,16045.94,359,2024,2022,75,4.83
0xd80a12bfdc97ef55a7396691e2596111ee674bfa,2333.71,722,2019,2019,394,29.12
0x97563c1a62274ab993789b2e17cd78a429ec42d9,28176.11,1357,2023,2017,233,2.09
0xb63bf6e2a58cbd2bff50f6e5bdff53572db1bf02,56280.53,1980,2024,2018,374,23.72
0xad106eb060dbba0b66b9ca62df4525e20790be1a,36828.14,1659,2022,2020,77,14.14
0xb56a71c64004cafd9fde748ca213f7e4f5d7bbf8,27458.05,1359,2023,2024,80,15.6
0xc3ebd02bbd842d47758206f31ad065301a591baf,54828.56,4619,2020,2022,3,28.73
0x2bb10c47c57bba4753c6f2ec522f3cf1d3ddcf00,8101.18,4051,2021,2022,489,12.28
0x6efbbb3968171c79b0d35d916f35cd35eb90c2d6,43334.53,2593,2023,2024,161,49.71
0xaefc3a93c9c94510beed76b7a0efbbeb83014d4b,49647.26,4373,2023,2017,40,2.22
0x178ae5ed54ffeb440df83fc9f6c4da6ea193e121,4207.98,2701,2021,2019,397,21.96
0x1b0423b482467078a26a81550bb7e66c35a91626,24962.46,3647,2024,2017,180,47.05
0x581cf1d6bf9349e9ce8077f6cdb850848821d7b8,5542.83,1232,2020,2020,444,26.18
0x286bd29890830de08d5609eda341dbd561e0e3bc,73412.21,1603,2021,2020,197,6.96
0xa3e1a37158045b5dbbabd5c8c6c8293622614bd9,53283.38,722,2024,2022,379,27.5
0x45d862beaab404091e9920d1c6ad405be1441923,72887.86,3785,2023,2021,466,49.7
0x41c48f3b55ff796e315ccbd02ed1b56b2c661961,98757.65,4244,2023,2020,298,46.36
0x4038dcc856fd5b5c1d5eed934f7989ddd1161b17,18514.07,4776,2020,2018,383,30.71
0x375bc95c7279faa89f7223223a6820aac291d3e9,25278.15,5000,2024,2021,254,37.5
0x1eaba737cdc6506f697e24340a6a693f8d76de6a,99455.37,1002,2022,2022,415,10.28
0x15865ecccaac4b6284c2743aa2a67831185193bc,88973.76,79,2019,2021,238,15.89
0xcf35bbf64f92dd1edbfb1436b84f711c44d88741,31302.0,4474,2024,2023,289,12.17
0xeacc2f3fab605a75f2d49dd626bb359ee56c8a5a,23611.19,2402,2020,2020,441,24.74
0x52b2e5e6949d6c913502d8d71d0312c9c053115e,22992.68,3653,2019,2023,310,10.23
0x7e00b57b4e4e25f5b920e1a1faf47b071369e417,77538.29,1010,2019,2022,89,46.13
0x981a57e043c26b1723cd60cc04c62e10c9addca3,78318.32,4994,2020,2017,100,2.56
0x7cea2139e7b635fbc4bd71c1bdc65b9ccde494ad,81441.42,3391,2022,2021,127,35.37
0x524bce26432c58165ce041ad39fdb3f1f83d36a7,60422.28,3708,2022,2020,252,22.91
0x6948feb7db76ac2531f547a761b7298e21a7124e,63199.06,426,2020,2018,325,40.09
0x3a8bb8d2fbe17da4475d1bff19c07f10ad03ce1a,82545.73,1591,2020,2021,382,44.9
0x3b4ecad91d89f9d251427283f46bd2f56e573b9a,43823.36,2911,2020,2018,381,45.81
0x7df41e8d4a69012c2d3e8a082282b3248ca244e2,19316.57,2070,2023,2024,152,44.55
0x4632a28a7f28622eaf9928a40f008f5450e83786,91510.77,1101,2020,2018,192,18.03
0x56ad377ca29c261c5a7a7d977232777f0c574c3f,22889.43,3601,2022,2021,200,37.76
0x4faa9999238091b227258809cbfff8030127271d,82528.59,514,2021,2020,424,33.82
0x2d0d6a826a8e3c8268a939c539812ec5617226af,5241.42,3545,2019,2019,206,11.85
0x28ce162c88dcd89330bfffbf80b1f5d8fe7f9313,106.15,1234,2023,2020,110,24.4
0xdafe97ab99853ab9d058577baa51d46646229d74,94346.76,4826,2020,2022,176,11.93
0xa088c7a752b7798da2348614a6ce4bb7107e48a1,43469.46,624,2021,2019,402,38.86
0x1a331029d20de312209b8ac3157d0600f588f9a5,46524.76,1141,2022,2021,42,22.71
0xe87f56f8200fece8d41a5602bcdf13e80bc55d09,81226.96,4904,2020,2024,458,29.29
0x7c0945d68b19b5851d23ffab7f6b8b75636ca123,3926.57,3730,2020,2022,312,23.75
0xe0372be29f528cfdebb8479f4739eacd5568c874,15807.42,4675,2019,2018,205,41.33
0x397c35d7c7d22da9189c1cd220f5f1bb1c01b309,40292.39,2500,2021,2019,328,24.18
0x3d00f124ca2f050cd075639f0b2ac98344be1f2a,98051.15,3025,2023,2019,236,49.68
0xecc9b1e9fb48a985ba726e18aa675ef1f8d8fcfb,61136.99,4804,2019,2019,381,45.25
0xb3d14ba62974def2714c2d3494a1893bea765614,18670.87,1791,2023,2017,443,26.75
0x7585a3cb301825d0b1ead1883befe92695058c66,63718.36,3057,2019,2020,322,22.43
0x45dbc2dec21c2571d6339706caadf38d4c5c55b5,99417.28,2953,2023,2024,189,18.19
0xaa597a52b97942cdcc6638448a1f2918d27ad50d,31765.09,306,2024,2019,90,11.73
0x431c0e4308ffd12ce5024c8146f66496c2f191e5,3173.55,2908,2020,2024,150,43.8
0x592ff022e73d44af3fc0230d6e8421ef2817eb38,28167.67,4080,2023,2017,244,28.7
0xd576d06137804eee0e28c3165905cbb0761d268e,26747.9,2772,2021,2023,294,29.66
0x8caff80e3ef1d7434157ec0eedf0eb4432c6739e,4219.33,1375,2019,2023,415,39.03
0x3150e6682893a32851dc35f58f93da4401d4aba4,13110.9,493,2020,2021,246,4.35
0x484e5be6c7730ad1fdd5f98a0d20183aaed2211d,45758.71,4365,2022,2018,181,15.06
0x43cefc7f8aa85067be4288ec290f1e6fc5903a73,69999.1,4096,2019,2021,472,37.91
0x939e533586284fb33588c8fb7c7b664ef4b2cb65,79156.86,1521,2019,2019,398,11.05
0xaf7971701b5583bc9498cd1f56effe37d7871473,21115.12,380,2022,2017,304,40.34
0x8a36c85e62bb39e8fe71c24e2ee89dfa2cba081a,20265.72,3735,2023,2021,36,30.85
0xc77bc0c01c03d23fcb972b7d89dbf915e8d3ab98,54724.94,295,2020,2022,365,41.69
0x3b5b221d5319c7f2b5c1a895d5d23cf77256a9d9,37779.53,2136,2020,2021,372,4.92
0xe3a8e3d66e8418a47080db8f75100df3e47a8541,12068.02,1073,2021,2024,14,15.72
0xf6cf06a3b64da15368fe2a2a3852032566120a1e,96426.63,4132,2024,2017,22,26.76
0xab4839e90f92f8fc719544ea95dd3499c89c7679,28109.49,665,2024,2018,122,11.64
0xff012f79b79c567c3cf98a509bbb900a8fb3308d,33773.27,1668,2020,2024,273,4.45
0xa2526a1b08aa04e70b28d6bfad5b58a5ceb6381e,77388.65,1715,2019,2021,225,12.93
0xe138ac4b263ae5304058630d8e3e21be520ca7a1,37370.14,4154,2019,2019,25,37.72
0xe14aaaa04aeff41f12493228da26d15850127eaf,4515.33,683,2023,2021,33,42.62
0x85c2db8585183dbaa9051db58849ae99fe4e58f4,26051.54,4319,2022,2018,216,5.91
0x6be4794d9e2ec9a13073198b94b68eeed953217d,24907.61,4190,2020,2023,316,32.13
0xc02f9fe8b055f7124aebd82cdcab7ac78045853e,31853.57,4728,2021,2019,391,45.71
0x11b53dc156f28d8fca3afcb0a95b72eec077e0d9,2383.28,3510,2020,2021,234,38.05
0xfbe1368049bddf3c2a4ce0e7cf3eded6e28cf745,1994.17,243,2024,2020,362,3.13
0x9ce80fd48618e58deaeb3da1870416ce787ac46b,78625.11,836,2019,2023,273,14.19
0x29e39a55d8137832b93ebc526d49f7abbf161f31,68799.28,3568,2020,2024,200,8.26
0xca32dffcc35124031e714c1ac0bc66e2e332a997,45303.96,1364,2022,2018,98,24.19
0xe785711a82f62c93eb6828d584cfe935101b42d0,14892.91,3995,2021,2018,108,44.3
0xbf90c935bab8354a3be3d1fc9cd8361e34f0b20e,15258.36,2861,2024,2022,97,43.71
0xcc51644fcdc31dd0a767ab6ad864da7f1ff663d7,27994.87,359,2022,2017,22,0.81
0x48c2f10afd7f3b2464b9e1c7a2da51db4e9148d4,33123.22,1855,2022,2022,201,35.05
0xdfed172ca2a1c9176311ed94b12215b9cfb4f210,86768.69,579,2023,2021,298,9.39
0xcfa7c816b0cf72b8107978ad73ddb8dbc0bc4b9e,26125.47,2506,2023,2022,53,32.42
0x4a4a00ec5d6c26978e556ce4a0a6cf47abb475d8,67042.32,1192,2023,2020,398,12.8
0x4e6f1980ff321b4842511a95d0d534cd4c1502da,52064.6,2654,2024,2018,438,35.68
0x7b12831ed71030f5e8b93851bb667923e17ab1a3,5733.51,4556,2021,2017,244,46.07
0x0f9601a1f1a0f33499b0319af76097e7d6bac4ca,63946.04,2771,2021,2019,162,1.1
0x9045a5d5155b705a0688833c2dca1db4d7c65044,38985.84,3413,2019,2020,378,42.93
0x2d58740c3888cdd699c1a6e2d53cc1b650879dc6,13797.7,1223,2021,2019,263,30.38
0x603d6a64268f80752343fea5dc4a6706d374fdc1,63266.77,4701,2022,2020,349,30.65
0xfb760f14b2dea9c31c54e0415d0eeae5e943290e,64574.87,3608,2022,2022,412,30.18
0x3c6a24065fc486931b9cfb7c989da8083243d2b4,63349.15,1600,2021,2024,116,49.26
0x8d4ad37b24b2b24954de7382e3007beb9d1bd84c,22116.24,3681,2021,2017,218,30.12
0xf66b7208de06b406e0e18f9e97f49cf37d98d577,55990.91,2684,2021,2020,77,14.23
0xe1494aa4059ccd1e1b8dab196e499d905f337ed3,89709.03,2708,2022,2023,389,22.59
0xce7069334566d2200884f76d5acb1365aa50bcf0,49471.43,4650,2020,2024,339,39.6
0xd7c5f61f25db605a6de3bea9047cad318c68bb8f,39718.63,3197,2023,2019,281,34.3
0xecc07f4a2b861b345707a552deab33249a54dd55,24418.95,4811,2023,2021,286,26.3
0x77d92df907fe51624b3170e430d2b11244140921,83132.69,3543,2024,2019,380,39.97
0x5c92791267b8715a41d54c9aafed64ec2df45615,7052.97,1985,2023,2023,375,10.14
0xa7251b9f1cf6e6932e3ad20374c955ca4facc363,35334.76,2031,2019,2023,476,12.93
0xf850fbeb12ba7fc020b2a952b675d1cc89dd486e,57803.6,2092,2020,2022,301,28.53
0x3b8944c490689b2baffba28b086841a90372f024,94402.94,4501,2023,2017,151,12.32
0x2994133382524e1578de57d68f1c69d8678a51c6,25655.8,4224,2024,2019,304,22.21
0x6e365edfbe61d6b63ac5f41d502b2468435e9ea3,26130.21,4815,2023,2024,458,15.87
0xf9b299956b9757c61834971f6a069bf907b4f26d,9786.28,2269,2023,2021,392,12.38
0xde158f9197823fadf832afcf4babd6fc6eab86b9,58284.66,120,2023,2022,126,30.64
0x297fbdc8f10453ddfd6bd4777e66c7785340ed87,92761.9,70,2020,2020,13,28.33
0xdf9f905ef7060cf6d5c8504b9073fa276fd81ac3,52496.94,2628,2022,2019,306,21.21
0x3807f8e1194e3d81e4a5db16be776ffca7299f4c,33209.9,285,2019,2017,82,40.51
0xd73a9a27b500d94e34fb74cd8bb6a4de5bc111f2,85993.27,992,2024,2017,321,29.3
0x4bca80b6445d3f55bf976bda82e63485f4b4a641,3843.86,3927,2021,2022,307,24.23
0xa5a0002bc5e83eb08ea05ff4cb8aa0bcf834af10,56955.38,3942,2024,2022,184,23.3
0x9db73c7b2dbc95504f15917c8eb6dfe7518767c2,56916.07,95,2023,2017,316,5.12
0x7cd5e193af58beb78ffc49330f444e7bdb3ca5c1,46420.81,555,2020,2021,436,15.98
0x1201a78ce8ae4e4ac30332d7a0f1004f60d51120,43071.77,2735,2022,2020,228,47.46
0xedf3a150cfaedf322b87c175c8f8af7b50c783f1,4281.82,117,2019,2017,348,16.97
0xd5fb2e21fe3c5890434c80ab15c0704665786284,90745.11,1103,2023,2021,24,10.3
0xb506d76075f606bafea09f849bd706dc7888c4d1,8177.0,1239,2019,2023,352,1.91
0x32e628abe882384b55f7b247569d5bcc0c67156e,80863.95,1972,2023,2020,127,27.09
0xda8197c93b1db25114a299437083c88b32e4314d,37208.14,2105,2024,2020,136,35.4
0xf92ada229abd5fc387397c0c216dc1194514511b,34962.71,3238,2019,2020,82,32.34
0x3bde3784896c4259cab385c111109278541bc367,80826.29,907,2022,2017,434,8.85
0x549962a173dbb11b8fb964dc04d6e11f4fcb9dea,9581.25,891,2023,2017,184,17.65
0xee509c6b665cbce8a21253b88ef06ff4309ffa8b,49776.81,1841,2022,2017,228,14.47
0x7359443f5a332a4af33e9a104d775d5df7f5ecc1,43077.55,1932,2020,2022,358,30.7
0x36ff690e6d5b4fd5a4a7f467ddac4a757d2045c0,6821.97,3817,2022,2024,103,25.53
0x0e49fd98866193266ca4d3e424044427b34c63c7,62558.59,4114,2021,2022,26,44.93
0x319818dfd760bdbae4d9bf7c45cb4ed49fbbf07d,34149.79,4477,2021,2024,121,15.13
0x6968a43fc84ad57070fc070219ca7b74c353c382,373.63,473,2024,2019,50,4.38
0xbb7981795489d9cb0f6acce6127931e26ce81802,30679.52,304,2023,2019,179,21.5
0x6dc88389d8a8ea755a80108000f68c3e7264c609,8305.51,3184,2021,2023,187,31.18
0xb583807256121aab0bba9feb07ecaf0a5a370b79,17636.64,195,2022,2017,463,29.14
0x3a2738cc0b411372afa37c078125d06bdc3f9b83,53733.37,42,2023,2020,59,37.3
0x85f86d9724100503d5ec4da6ba3473e948716de2,56657.73,3288,2024,2020,349,10.86
0x26ef929a907bf4e6b3507b7812eb71b037404c44,67972.84,1779,2019,2019,95,18.67
0x79feda578d78d45b67d473ac937308ada0826efa,64349.94,2369,2024,2019,45,30.88
0xb052f27d684505568cea67244a4af17ef16cd5d3,56918.18,2485,2024,2023,352,40.24
0xba757e8285dbcc1b418372251867a4af5f768df7,93019.71,3938,2021,2017,31,5.23
0xe36412c056b16fff077fd80dd6798052793497d5,31432.1,397,2019,2024,432,31.33
0xca9c4753d6536a1d8efd118c75721162572d77cf,9091.17,4233,2019,2020,201,41.37
0xcd8c837eee0bfdc91b420e2c3382e277e428ab2d,70019.39,4733,2022,2022,4,15.39
0x6df4e1ed62ded43ae5c2a4a2f233725b6f93cbe2,28379.78,2620,2019,2020,433,37.52
0x73c62ec34bd0d55c93ff35dd324d236019661be3,79727.0,2764,2019,2022,69,33.52
0x8acdc40f25ddafe51dfa565b5563f6539aefd5c1,53717.39,4835,2022,2023,321,33.05
0x7927d0a00e6abf4c93ad3c1ea90fbd60a2f6674d,3222.36,872,2022,2024,96,3.84
0xcf9c77c8f2f83e6397db15d5d23cf31fcc1342b2,60045.27,1004,2023,2017,449,20.44
0xd687b926a5942a61a8ca337e211b600b3447d0fd,40653.97,2968,2019,2023,114,36.03
0xcc7ba0b66a5b5d91cc4cb9f5e2440f606ea96aff,68321.0,2613,2022,2024,380,24.19
0x1b56ab779a194e7bd4a9cc76d24a80ab4c10c50d,2503.72,3921,2022,2024,174,12.65
0xd9dd6fd84aab1ff8174d1f654fbaca854977baa6,43709.29,3343,2022,2019,78,16.76
0xbfc30f645364c953c1051e671fb54bc2eb410720,21257.25,2146,2024,2017,254,2.87
0xd8df58fd4a6c504a4c3fb043e0939e1fe55cf710,13496.45,1614,2020,2022,437,14.01
0x0486acd0f38e7d9a49d04a6873965c5b5992367b,86228.17,3101,2021,2023,404,43.22
0xa81e92119cc0d72f0e531b1fec8404c85d3a5c08,53238.39,2232,2019,2022,191,49.61
0xcad8bd6a73322078f11bbdeb4b4a8c4172d28e5e,69229.7,1599,2019,2019,239,39.85
0xcda843d6a68d932dcfdb2457d47079dc68a1d448,47878.14,2424,2024,2019,484,33.78
0x028beb10dd0936943165bed48b03510872d60d9d,81568.09,2176,2023,2019,221,4.93
0x23244dd04906d5d408610cc652aa72022c5321bb,79380.42,1004,2024,2023,112,5.85
0x1f6f7b9fa000dbe68656a070debf320e33585d5a,76048.49,3864,2022,2021,397,13.03
0x9508e2f1b5faaf94aec5414304a5e1021cde5583,23974.87,1534,2023,2018,39,45.9
0x7b5eba0640dba7044e3471b48ecac7d6a6791077,68638.25,2283,2021,2019,206,27.77
0x8603638728625b974813dff8ba9704fba8dcab58,45037.79,3275,2020,2020,234,23.05
0x1bcb4fb83c905f134d418e0838dbea7ceef89b53,41549.45,2092,2019,2022,75,29.72
0x700f89920b68cb0584e7f415b53e032a111c58b8,21518.96,1789,2020,2024,8,7.99
0x541fde2625d8684bf9d7e0f288d29da32481e18a,9138.13,2400,2022,2022,313,32.58
0xf5c109508b38bf5a649b373d9c79e0aed304186f,6642.33,4824,2022,2021,89,1.39
0xdc57f484d1c38f4ff4051e623b6050a6ce0c7769,10203.77,4248,2023,2017,7,36.47
0x2fd7553ee96850cdecf609b8bfdc72b93736cb2c,53686.84,2763,2022,2024,415,22.71
0x264268820f787199aeeab2906e7d062c644ad802,99523.85,3662,2020,2024,74,11.9
0x598a1e62c6e1cb8a5466c0e2b22ae24d72bc16de,3891.57,3320,2023,2017,219,19.86
0xbc673647302fba04efe39d837dd20defd83f98be,17962.96,3542,2022,2017,458,28.04
0x41c77ee54c5c02f61c1e9f044c6d799245f99fa8,63650.94,404,2020,2020,355,49.17
0x346b9f2e3e19c30f040c473b54efc1cc4ec38b1e,72792.63,4930,2019,2017,375,7.08
0xaffa7c73e85d413e2507ccf661dc7b9ea5ed1fae,86101.99,3966,2020,2017,43,22.91
0xf2188b7090f4acc34f87dfb4c5c03c0d0d2b0b98,6713.32,3583,2019,2020,304,11.49
0x85b327efe4d8032a8d54b8b387cc33f4050b469a,59808.58,3464,2023,2018,498,28.73
0x9a96cfd2c46202d3a0177e5ac90c9afe7a09eb5c,13007.56,1975,2021,2021,369,21.79
0xc596ae6a9c4e42005adf9193945efe9b7c4db7d0,58764.13,3674,2022,2018,333,11.98
0xa0ce443dba4618a03a2376b9973e87ee4b836e69,42906.37,125,2022,2017,334,25.51
0x5dad6e603a3d6eb22940043da6164f33b84b41b6,57996.04,4888,2020,2019,105,18.61
0xa56ae4f150ec4dc63a846c53c8f055d568e7faa5,67995.57,3177,2022,2023,330,18.23
0x8d32e4d9f2947ab2611b5e201a3665e9b0fafa7c,43318.34,3049,2021,2020,455,19.82
0xc5e64fe5603c1310f13801181a3e74df1f08b688,21189.85,519,2023,2018,272,17.15
0xa00cbed23466d56fc9ccd8c8c394843c64a8e6cf,95344.51,4943,2022,2024,207,1.07
0xaae0819ebd675f9bc33cf8b236a0d56c6de64ae1,94518.61,1745,2021,2022,458,36.25
0xb641d4b3331127221bd45eadbbed1fe069a44504,18945.8,831,2021,2020,54,4.49
0x160886f48e2e849429ee9889486e09b1f6926169,31120.99,3353,2024,2017,13,10.41
0xfc0e45f8456fa8ca29122d1de84f68caa615401e,11617.09,1004,2024,2022,59,0.14
0x4c95c70db8725ab1b02cc66c792c252518288ce1,9497.95,1903,2019,2022,473,24.63
0x4f459ab3024ec871d61bb4b3b9609aa31f97ae3f,16547.24,1597,2021,2020,376,17.74
