address,balance,NumberOfTransaction,lastTransaction,firstTransaction,NFTCount,NativeBalance
0xa82659df6e034e126b5ec9a594f37120590904ba,37143.51,4941,2019,2024,211,21.02
0xcad86dc4939056b40da16508b94fb7bcefd0b71f,6570.32,23,2024,2017,275,32.84
0xb7caebfd66aa6f4247134a56a4ec7cb7dc686005,14209.31,1885,2019,2017,133,16.05
0x9639255f9d39bc29d4326b1d386f1b300e3f3bfc,52063.36,3082,2023,2021,407,8.28
0xeea08682640c268066b9c8a4559bc199018167f8,35998.43,2778,2019,2023,300,36.88
0x85ab830543a7a22469adf88876f49e767e1d453e,13006.13,4060,2021,2022,256,5.55
0x71d96454fcd296275c9dae12368be5365cc1489e,48431.77,2263,2020,2021,104,6.27
0x5ac2ec1e8ded4c85f06a57fded0107fc30bfc990,50718.44,2856,2021,2021,481,31.7
0xdbdb7f2d4a4ead004b1f20905b86ccd74d6508e0,92590.36,2916,2022,2024,56,6.69
0x84ce348a16dbbcd1889ad851ecfbaca573049e04,81434.91,3373,2022,2024,196,3.16
0xde0135b96cb52bb695c4f689de0ff16a758ec3b4,15091.91,4650,2023,2021,299,27.2
0x0b15363c5a8e115796d0a147f4a7e19a8b1e91f3,81363.21,383,2022,2023,381,40.32
0xe0abf0bd5fc45de2fbcf1303f814dc1b228ef61f,2827.22,4975,2019,2022,418,46.84
0xa6833f16afe7d97761cab6515d637cd022df42b1,31635.42,3142,2022,2018,225,1.15
0x689dca8530d78c4da60d35ff8815cc5f0c481d77,93547.76,562,2024,2024,58,12.33
0x665a6371c0ff383fdb0c5ea181331040d2c2580a,15401.4,2548,2019,2023,430,9.99
0xedd306ba46db6b80bde024397ab43ea4f2d31d16,99234.36,2692,2019,2021,214,49.97
0x59de8a877e7bea8fd8d8d75c3ae4f7a92f9b4794,72875.85,3075,2020,2019,248,1.36
0x1cc90dc525abc9fdcc4ee329298f62ff89d77b21,35402.0,1490,2024,2020,242,43.09
0x72ff9927127de6f0b28cd8a96d82a488985f1c8f,29513.49,854,2022,2021,326,14.37
0x903fea4b7eb1839c8b9d4e19f7d55a173658131f,63538.71,2937,2019,2024,92,30.99
0xbc520a08b8a5b500fddbea8e82f326e35b3cfd5e,1516.6,3209,2020,2019,27,41.19
0xecc5f6d998aeeabbd393314bd7f28df3ed841b06,75620.92,4351,2019,2019,2,1.07
0x513d7392f80264d6dd97bdaa3ce0022a7053b781,76190.35,4349,2021,2018,288,38.84
0x7ee9d2c632780cd6bdd7dc2a7aaff80d8aeb4dda,47550.8,2192,2024,2021,20,21.21
0x2b0c7c27ebbcf2d8833bbc96de8053f468209ee8,75954.13,4100,2023,2020,433,24.37
0x0a0de5462e72842a595ff2ea6171304edc94539f,82082.74,539,2020,2021,190,37.44
0x55d8835c6f14374fda5ff7fbe2a326aad93f550b,25029.48,4037,2022,2024,140,39.45
0x7e63ca8fe5896477a428f81029b0e9a1fdfe6515,19905.88,2929,2019,2017,142,31.45
0xb6d82bffac74527a077a1c55d4ab7a41a5cbb939,8696.21,2971,2024,2019,190,48.78
0xa1310d42b085adcb7ec4a499041278cc72c3c1db,43547.23,3227,2023,2017,500,7.84
0xa59c7aa933bfb19e1770a6a80cfd9c7112cefe4e,20499.29,3668,2021,2023,0,39.33
0x70dbb19fafd59bceeaee662a3bbf34cdea322d8e,51803.3,1368,2019,2024,449,36.35
0xd1ed230f5209c6a4c394757ef4d093dbd7ae46f6,21458.34,491,2021,2021,49,26.25
0xc936bca70fd0cea5c64aab674582a95692a4c8d2,90441.63,3612,2024,2019,282,22.64
0xbf8d765dcee3ddb404df059ff3a1c36d380f3fbf,38530.73,3972,2022,2022,349,46.11
0x8879504563a524895a18efc0ab014816f0009cf8,29200.46,4237,2021,2024,480,23.76
0x35150052329aa381045e86000a1ca62b6ea7e389,51449.36,1985,2022,2020,241,17.63
0xa8aedc6d8a2ba30d495ed2f88d25db90529c19dc,54894.32,1675,2021,2018,407,9.22
0x16919308abdbb88c6edc3ea595d4b6bb1804aeb0,45455.03,1756,2020,2020,488,13.78
0x5354b90630711b6cf66b77cefe8de381514e4ec0,75971.74,1053,2022,2019,163,13.47
0x6502069e64d132995181c56db3111aef7326d8e2,62005.68,3552,2023,2024,422,49.54
0xa07f8b4c1d043f6ebce1f00fce0008e47587f4f2,26040.06,2670,2024,2023,0,13.2
0xb33ead18eaef4eb1658f652af0aa250f4970c083,2397.25,4252,2022,2017,144,46.87
0x33e204fece0c4bf51c5aad43e92c22833d621f9e,81940.42,2494,2022,2022,437,10.61
0x665bf295d36bc01d129735edd772dcb4fec56f29,65840.08,2457,2021,2018,91,5.08
0x218ce92a08d3eaaa3fd82822f973d5a30543871d,66857.36,1344,2023,2019,48,41.85
0x2dc823764bc6a64ed9700fd023487da676ecf60d,39573.22,4038,2023,2023,55,26.35
0x3210ebe419ff79e30193f952727d00fd5d847080,98238.82,1593,2022,2021,114,20.22
0xcf9711920fef14311e6064df597fe1ad3e90f189,9569.59,948,2021,2023,250,30.11
0x4a67d61a1a4098088c16d88fadf59582429817d3,75818.02,4297,2023,2021,312,38.47
0x71d428f78c5e3ee015f1161aab7ed53b3dd138a7,38475.84,3309,2020,2017,325,25.33
0xa14b0f2ce1d8a5160e80e21f7d772fa3f0e6bdbe,82269.13,2029,2023,2020,379,23.23
0xcb361aae371b2764fa7e8fc4f0005f2dbde76d40,30073.88,2171,2019,2019,390,40.16
0xe1e351678d5654520b9c500ab4c84b97f0ba4dc3,43674.74,453,2019,2021,21,37.63
0x7dc9e2f9cb440e787b87864e21730c2b08142b0e,17998.65,4895,2023,2020,97,38.62
0xa4a70ea00ffd8ee9a8228ce7d8d896b099195ce6,65910.16,4486,2020,2021,224,49.9
0x854fc90d7cda3af61996846e0b03a2736eec45bc,40295.82,2005,2021,2020,257,44.65
0x80a10bc684246672880554f283d8d195a7458464,56015.11,4618,2022,2019,313,3.8
0x83925d02e4792ddb463501a55922d5f736182c10,31000.52,297,2020,2023,311,44.11
0x4eb361415227736312bd685b519747da4e366158,92807.92,809,2022,2017,327,30.38
0xf18db9b4bd4a610833e3221de171571aa12c0dd3,90414.99,590,2023,2017,131,10.48
0x8792febafc11ce0a3d4a234b1a5a1ee096ccabb4,73223.6,464,2019,2024,440,5.33
0xc89b7cba165df66f217bc7dbacb80ebee7d87f2d,70338.28,994,2023,2019,334,26.16
0x7a8477328e12f7ccc169cf4c5425fade340ba599,98658.27,2469,2022,2024,310,47.63
0xf20e2f3ab0fec6dd39fbdacfe4150b40102552ce,48309.53,4941,2021,2018,5,37.59
0xd2b8ea95a2bc075887a56efe991d9d47154cd2e4,82102.86,940,2019,2022,478,15.51
0x1f6a7a7351a0edbeb0583a7dd962a88cdab0c60a,61200.18,2511,2021,2017,24,46.17
0x35ef172775705c152b346b25ee9de9eb27f4ae3b,86704.49,4199,2023,2019,271,10.75
0x0cd02c930b4d0e971da1446bbf35875c0c971de4,2990.74,217,2023,2022,409,18.18
0xdbc8530d211d81b43420c96117359fb48106da51,61164.06,2239,2021,2020,370,45.38
0x18c78ac82e6c85c089fc5c5d285fca574130dd0f,14679.31,3397,2019,2022,236,3.56
0x3aebcf92c32148b954afcc46d5285ad6ab1de7de,42009.38,4283,2020,2022,436,28.39
0xd90064ec2e1b14b93100d9a4f1e7ddf015aeca68,75974.78,3217,2022,2020,412,19.07
0xa7c228ee641e9f01c642797d3946e15835281621,15057.81,898,2019,2022,16,48.92
0xec80309519030d0a7ff1c8925ea3dc5e94a37699,40864.5,2432,2021,2022,185,44.33
0x4b63fbcdbc6a4035205c03a7da86b129adc4ae2a,54982.03,4867,2019,2021,288,20.53
0xa501ef85fb6e67c29922b05cf48f512bcee42452,55959.88,836,2019,2019,262,44.44
0x60096da560354b3f134676071b5cede50f0dc8ef,56085.49,574,2023,2020,486,22.81
0xae837809af6124c86cffea3d0cd27572dbcfcd12,47775.89,869,2024,2024,363,42.5
0xb549c998c0ab3180b979b4ca7dd32a48493eca2e,98045.31,2834,2021,2022,474,11.52
0xf5d577ee2544a0c5c4c17e80fb9387c36386c4aa,6057.37,2576,2023,2019,275,6.28
0x548856377cc7801d1d056ba451783d38d360f0e1,68660.62,2667,2024,2023,0,29.47
0x9a319a5f35659bd42f3738e2d07e6156cb09e3d6,78670.09,4672,2023,2022,232,38.28
0x7a078ddcd5a5109769a5beebdebab88061095b22,6353.94,2757,2020,2024,424,37.47
0x96d88e4f52f065e5237c5e88e53c92d52633d4f8,9700.54,2583,2023,2020,43,11.22
0x1f42304bdc630f61008b27206339ae65b6dca2f1,82706.27,1667,2021,2020,326,44.97
0x5bf366109d38e7627f29c1c6b3f4f316860c40ca,99067.06,3631,2019,2018,148,18.73
0x2db183d449de5548301725bbb428626b3d34f9fb,67735.03,4281,2019,2017,349,24.98
0xc954944b0ac5badd49a4a0c0fd8f8210a4b41438,51436.01,273,2020,2019,170,20.74
0x868ce080815bf66b55f5518be9bf97f92fefdcb3,86273.53,3333,2023,2020,466,15.98
0x173dbb5800291d7b3ab9a3b6c85e3277aec73958,19906.9,3431,2023,2020,240,0.22
0xdcb84be576a032e39d445bd29f4b50f0d9128bf7,7045.68,2926,2022,2019,105,19.08
0x91bf9ceaf213d91d245f77fa148f5bc45fd961e4,68559.24,4339,2021,2024,476,5.92
0xaad2eda701880eb0123cf0c1ef9644eec4bff39b,83070.52,1746,2021,2023,182,21.65
0xfc980e74093fb9b3a9a677b12b7fdcbe3e99da30,38452.01,3975,2024,2017,96,45.62
0x11e731206fc38aa6b8d44c4d1d5c48bb24c63224,36591.89,1240,2023,2017,319,37.07
0xf991f369f9c0c226b4e8113b6a82c2afee82b388,34543.27,2235,2019,2021,73,39.12
0xd4e6618faf95afe8561843d5951dda8877464cc8,94897.52,3021,2019,2017,358,36.0
0xff1dcf6d9e520efb41c480b498ccbaf04a06f51d,36370.57,1868,2021,2020,157,32.73
0x85f6afe638412530d668aeffaa3efe5f4265238a,5147.09,3276,2023,2019,42,2.1
0x58b48e623db024bd2cb0715af2e60356383bee44,77336.65,2270,2019,2020,280,25.36
0x9ccceb8684dd4e03af0c897e8420dfb305e4373c,52598.53,2848,2019,2019,479,13.31
0x92224a97e40b8aa2c954905ced389dcc4adf2ccf,12878.84,161,2023,2024,499,37.7
0x4af8ddb9a8130c25a6e80646288701d25b6c7d8d,26471.58,4270,2023,2022,207,34.0
0xe90f9100b0d714b7661cd63201029844e2179889,81257.24,2620,2019,2023,180,11.21
0x7a8a71a45c78a955c578a9ec113dd6ec0521d28d,19681.95,154,2022,2022,402,19.44
0x9e819f2c0462a83bcf887c8facc022ee71d05fad,66399.73,2859,2024,2022,40,42.82
0xd70787d5c146c3e96f0d326cb1cea643e2c1a242,55898.36,2583,2022,2020,13,18.3
0xf668086ee8cd91f914c43d949bcb94f464a16e3a,30854.48,425,2021,2024,416,36.22
0x66e11218c5991ffcf9bfe247491a1af03b2a0c60,72697.38,4050,2024,2018,74,37.06
0x0ccf19c615397f02c1412a42b3723dcaaa1c7dcb,39533.67,4496,2024,2021,496,28.05
0xad38115019ecb72d9a4c66f03bb71b3b96438990,25009.94,2324,2023,2019,387,7.21
0x27847b6a6a7c914b28b5ef23ce1e162a4dd83f9b,12285.96,150,2023,2024,14,25.21
0xbc923f48612852bbc3a5fe3504baf316fc8efd54,66453.24,2508,2022,2022,237,18.09
0x54fd724e3eeafcf677495d05b9f4301619f22a7c,72555.01,2481,2020,2018,368,48.64
0x2a847f00a7e7d46117f69129fd0b03695c0c37c8,10718.77,876,2021,2024,400,14.47
0x2cd6dab237033267eb929951af1fbc09c8c97e4c,4495.98,997,2024,2021,325,24.78
0x8f03b8095edfba93008ad763bdbce0b8509b6812,35038.19,4484,2021,2024,30,30.15
0x9385bea148b768c209bb79c8b4af7b874fc11f3d,72887.16,1442,2023,2022,293,17.34
0xe5e137cd8594e76a8bb4f31a1d89290525c7481a,12877.34,127,2019,2017,128,24.74
0x83283941bb99257b7a483fd7cd6723f382881e3c,79674.7,3360,2020,2019,336,5.15
0x49cdef2b3fee7f773c5d76435f2e79c553b5f072,3177.65,412,2020,2019,30,12.82
0x87ae994d9c9d63719c09029d12e871dc72ca0719,8973.15,3882,2023,2019,355,9.16
0x251f31ac0767c3427355362fc769f8ba75ff16ed,44815.46,3026,2020,2017,200,27.84
0xc3c0041d587ed3a5d1b56ced5273259afd4d3a64,71931.52,4925,2019,2017,135,41.1
0x30123d4da86f262a48ab896cff86ee0879e748d3,84949.64,3479,2019,2024,79,3.69
0x61264aa6886dd88050d6733a1541df44fc952a7d,15403.51,2061,2024,2023,489,42.72
0xb8ff9f567fb16c982d9d8a132749e0c1311fa8c1,84299.02,2126,2024,2017,239,13.74
0xa564bca819502cce15516787dd14d1123af6dc49,79895.99,365,2021,2020,170,18.39
0xc7c9ce3225486db842062e9665e1fa5670532334,26448.92,756,2021,2022,407,40.97
0xd0f5d493b56cec280b68a76b98e7250c24751869,342.17,2382,2021,2019,158,47.29
0xfb6bf8bd220ef491e70a23051ebc9f37ffaa19b2,98140.24,500,2019,2022,233,47.47
0x4821dac57c49208125b2eda8e620c413e0f1e405,19029.0,1354,2019,2023,110,41.14
0x9fffd1e3be782b3c1b3e9f88ee5713ea0dd1e04d,40801.62,68,2022,2024,212,34.74
0x2568ddeb63e9e2946fc1f49c8defdb86653b752a,26931.69,1578,2022,2023,7,24.67
0x987fe9ddc5c560162d8d66632f3eeb20b9dc7282,54366.87,1996,2022,2020,307,31.61
0x8bbd6be6d08fcc0195907f97e0d1d05b77af377a,64530.0,3789,2024,2020,117,9.28
0x62db5d50adbe028fd02c553b257647a8c8782255,95952.07,1009,2021,2020,176,31.84
0x0422bb9220199f942b232717961816d1f17a2be8,83886.98,338,2023,2023,311,2.9
0x4febd5ee5be55542c136890f966bdeb1e3b37d0b,73029.59,4390,2021,2017,462,46.75
0x64a68c13fe712e6168165ab64f60eecc0ee7bc13,58947.97,2853,2019,2024,103,24.38
0x1ce303ad98c832acec68d8f5fb0c4c2f020202ac,51591.27,3354,2021,2017,368,24.11
0xba410434ecbb48b9232abd2abf17a3c30a4928ef,32760.63,3564,2021,2018,313,36.51
0x310ebed2f40125c82354f2c0a54ce93b6a7fbf44,81859.25,2809,2021,2019,475,36.35
0x3d52373737c21431ad5727df26b88912098ef307,74969.44,3954,2024,2024,413,11.22
0x37ad35db2c635b4c2735a584a1219fb76e1ea0d2,65966.07,732,2023,2017,107,4.78
0xbd92bc654135cd0b69c72a159fd04099724ede89,81788.75,4167,2020,2024,337,31.87
0x3a7318da1ef173760aa8864676c44418c7014fc0,60852.62,2757,2023,2024,416,29.63
0xf5e251d2d34b245125f0b36b92002ac40b89abd2,60146.13,311,2024,2021,388,30.23
0x89e09e8f380f1e8f3cc889163143d8663bc6037f,86128.77,73,2023,2019,226,35.38
0x30bb7f8ec2c4ba99d047da05032ff7af80c790e6,93630.72,1247,2022,2022,252,35.56
0xe4fd0bff1db4313abc2a8b75bf1f0ad42dfc17e2,91117.06,3821,2024,2017,387,10.49
0x31a98c81ed579f16fdb473034ab4e65761be5b0a,24035.11,3940,2020,2024,39,29.86
0x2236fe0f11d8a42877c38fe0fd4c8e9af9583bfb,21582.39,3059,2021,2023,482,46.65
0x0d9def5640e6e2a07579cb07dbd5101d97a9dfb9,36783.39,600,2023,2022,38,21.5
0x2af3dcf3d7ba43bf2f31f53fc7a352f0e1ab1272,18356.41,2776,2023,2021,316,43.45
0x7b4e0877216457144422086c55c04f6053254710,78121.22,1670,2021,2021,109,28.07
0x06f6d3286af9e90d5a0400c2375dea0a0599d04d,54664.27,4395,2023,2018,129,38.46
0x0f385f296a143da70e3abf6470e965e6f0e02076,92364.03,4804,2019,2018,101,25.07
0x97fa1197813f4f885b785ecf1080bda79b947121,60933.04,4690,2024,2018,296,5.68
0x45980289645b23eb3fb572e3e9e8d597757c2ccc,67153.32,3812,2021,2022,470,9.04
0x288d90f58aa7f50f371495ad0f9d988968568c2d,61889.77,3875,2022,2020,81,14.6
0xb71fc94f2ba7268840763c4d8ebec55a24253cfd,27963.38,1122,2020,2022,447,20.59
0x9b999a729b47501d4dc2abd7d509a4179bb362a7,21104.93,1691,2022,2020,212,13.02
0xbe93e09a18444785b91a105931ea74a30ca4f928,75927.33,209,2020,2021,483,33.86
0x226e49747045f710943e5d35101b319f68a78988,89759.12,4646,2024,2020,312,30.48
0x42379a07a583bb56977895bf8168c3732e7ffa5a,74929.32,2944,2020,2018,376,43.45
0x388fb89f245cc9650d5013b0cfb04a082d929061,85952.4,511,2024,2023,359,2.45
0xa0cb4446da9d3ffbcd49fb0a53418e8ab5732454,14453.5,2613,2024,2018,404,1.74
0xe802112eaeaef3c30a7e4292339db365d615fdd0,77459.56,2390,2021,2019,91,16.91
0xe8a949f3b1413e09bfffcbfac60f240130eacdb7,13097.88,4474,2023,2018,411,46.77
0xe349e9d927c61384041aac9348e46240d5904c02,98891.28,646,2023,2023,155,18.08
0x8bbd15f397c33c9eaca7be282a77ff98eefc04f3,52845.68,4125,2023,2024,212,16.75
0x31d345269d36974d418a76340cef2f9e04a45782,66951.47,4531,2024,2024,133,0.9
0x0b21efb85fe74cfcc3c6d00045681802626104f4,91660.12,1476,2019,2021,147,21.81
0x1c026bef4c9c7a8123be35a8913568bd8765a552,68714.14,2276,2021,2017,482,15.01
0xb7f67aab6f1af5e40c8abd5fbef99a6757b48dfb,9367.58,3060,2024,2020,48,23.49
0x31446f6a7b14cf348b03a8f44099da6e2ae65c67,54504.97,2666,2022,2022,454,29.29
0x7f6a856f50658050f3432bc3f367a47ad9eff56f,44505.7,3032,2021,2023,497,0.33
0x55a8b0700d689ca01bc5689342309420b098f337,35025.76,4744,2019,2024,453,26.52
0x52f339b23555ffdf60d1c4894057bd9dae97e00a,14680.87,3134,2021,2023,238,20.58
0x2fe771560a3ed9a32c1481ab0a69d1262d6cfc75,62787.56,71,2024,2020,355,1.09
0x345f310076d826e091463894ec1a5543f57388fb,16298.28,744,2020,2022,281,2.72
0xd8570138225e566063bb8f0c1c25bca91b05602f,84846.91,2970,2021,2022,287,38.37
0x17d800e388d571bde22ba4d53a12422bc277fc15,84083.74,534,2024,2024,375,43.12
0xd3f463176a120b02e0c73eb446b196221e34cb07,61190.89,4751,2021,2019,168,29.73
0xdba4227a9eceafc1ca0142325d80d240dfe5067f,48899.96,4261,2021,2022,298,19.88
0xbad2cd86cb54c66d70dc5fb851051b87f03626f2,97378.1,3503,2023,2022,68,9.58
0xbdafe220884b70b145fcfbea72cfd4e03d522f9f,21983.39,3086,2019,2023,414,38.18
0x4856836b3c11bbf032eecbf5a1365bc9fbcaed04,78834.6,3270,2022,2017,281,19.59
0xd1c92a4ad5051ba3e59e84325bceaffb8c3646f8,77854.13,4798,2022,2024,60,20.34
0xfcc3bf0b715ac5e6ccf42e8ba453fc5d65befba8,40127.44,1550,2023,2024,84,22.48
0x1bf75b86a42a782e4edd095764920cdb85e9be30,71907.8,4838,2023,2022,415,30.9
0xeb5a90f7e13985261178a493c929c5e0ae23bc49,33269.13,3277,2022,2024,174,30.19
0x8a36effb2a753b1094c4e923489da9d1e57d42c3,66518.91,3624,2023,2020,490,6.91
0x40e1fadab07a09bf84da21dee3024419955b52b8,44760.0,4904,2024,2018,37,48.25
0x83fe53a1d86439fef7696696fee6437ba90ef865,71747.76,2916,2020,2018,376,1.59
0x301eff93829377eaaa6ba07ef4d6166c3e9736ef,806.88,3448,2021,2021,423,31.3
0x1a89137e9b4785139a34bfa2393f69443a13a4ef,40807.17,4790,2022,2021,445,41.87
0x0492f3c0b25581951a921335540cbdd5c2a2048d,40264.17,1395,2023,2024,277,22.52
0xcc69ab5ef40138e8a7a2869eaea322f08927f5f4,72630.98,3386,2023,2017,413,20.11
0x87186435e4ec0e3a5fb5cd4eb8510df021713a58,39751.69,47,2023,2018,415,44.9
0x09c24fa9ad3a5193b438aa6578c08acaf761d251,99849.32,372,2019,2024,67,38.68
0x61faedca9893839f6d3eb349741b192b944859bd,93470.32,3125,2023,2023,402,26.87
0x9bffe150ab70bea178d8f26a9daedd38f1772935,66795.17,4770,2022,2018,177,9.34
0x97363577cd82a0407c9f3cf94650956a63bf6cb0,92169.55,2751,2021,2019,228,23.27
0x841e7ce04bd34c07cf0eb002f1116ddaaa549d1d,64677.04,2218,2020,2017,0,18.21
0xaa01de00d9ea142bc6bcf1858e6ec9578d4faaa4,84999.98,400,2021,2023,148,49.43
0x314dbcc968d0e4495cfd759a9903de9f5aa657f0,58291.96,4530,2019,2024,49,26.75
0xd8a9543ffe2d5e1d6cc0fca0754c84586a229a24,21669.84,3228,2022,2021,96,17.46
0xd4b0b155447afa963a9db69204c76627bee2683a,262.4,2265,2022,2017,79,27.55
0xafc113697af4a61bf6746405c6dc99ceb3e88c79,20655.25,2878,2020,2019,151,20.24
0x952924f4b4e4cca0d43435f3be4ba452260f9a00,71772.33,4152,2021,2021,466,49.39
0x9579e482ecaf9dcd23a16bab619dfa7a9264e1b7,44038.12,2886,2020,2024,275,3.02
0xd2d7b94b6574535b9d9792f7a324f3e7998c23bf,96238.13,19,2023,2021,256,29.24
0xa1320602f6eada42bd5297a9315556b90898edf2,13371.58,2469,2023,2023,44,39.77
0xcf50cf9c62d843b736fdaa54d592130cdef5c049,80462.85,1813,2024,2017,369,22.75
0x68280ec4a145dba6530fb6cb14ccf11d241ea2bd,26971.25,1993,2022,2023,267,4.08
0x7ec7acc672c924637d2860e22cc840ae3e7787e5,7106.53,1319,2020,2024,200,5.72
0x2192badfee3c8f5e5385f97be5820115c1f8502b,27977.54,492,2020,2023,222,41.81
0x1e1b364224d83692437717862f63c1d9b9011abc,36156.42,235,2019,2024,347,40.74
0xbeea5a2a2e787612a77850cef5bd9bf5a5fb9167,19314.9,2328,2019,2019,263,25.11
0xed5be9f84173ae15d39c8cfd92a1985715584b6a,32625.59,1897,2020,2022,107,41.18
0xeda403abe798f7cf24d466dae7e71e673844cc83,72337.39,1086,2021,2018,177,19.02
0x9a92010adbaf02dbc10747ab8e5cf5bed9f81402,96875.63,4865,2021,2020,345,20.44
0xcf7f30840510ddda5c98619d0cf0c21f437cbe7a,53949.81,4906,2024,2020,272,46.77
0x2aec861323db47964d1f00a8e2f1a2c206009c40,12875.87,2012,2024,2024,44,12.25
0xe42601a307e55764a2136176c7734ed33b0009b8,40415.88,4988,2021,2020,204,29.22
0xf68adfe318e8a44b626b57277960583cf5897d89,1883.24,1384,2019,2018,264,28.3
0x7da87e7ff3b3662e6d16460cf3fbd08d16a75391,94010.14,4953,2020,2022,284,33.04
0xf61a79efbb449e88581670a95c2d331bf2f213c9,33813.3,2829,2021,2024,364,7.98
0x531b4fae1eec7a6cfe33f735cf6c0cc4b15c1101,34768.33,3273,2022,2018,101,10.89
0x4ae5352ce0756815497ae0b6ef77871f03a0a066,15700.81,3393,2020,2022,13,14.91
0x207e578194c5bc37d9e6234097791010c5820e8c,92451.62,1691,2024,2021,390,39.84
0x535f167a7f0d107562903dfce05ff154d857b5c9,99269.24,593,2022,2024,8,47.94
0x0aa8713ca513c3a4f2efdc21353e5440154b87d1,12364.93,2196,2022,2018,464,22.59
0x792591d6004aa5cf74f686dddcf204f8eb60fa10,58488.29,1974,2023,2017,230,20.01
0x0d4842bfa73ca20937114abba6069b1626757fa8,40598.51,4470,2022,2018,289,41.14
0x7f66475b75bdf7a141f3d96c1327ad2ef22e93bf,91311.31,882,2023,2018,133,32.93
0x6e5fbf212052ba4fa9b6f45aee4f0609d1d4e78d,30131.48,1406,2023,2020,42,9.89
0x3b69b5942e84b991478f3e67df313e871fed00cd,91551.26,3113,2020,2022,102,11.03
0xc16ec7e2f08d53644097466a70c7e3ed6973452d,29081.59,4142,2020,2017,132,26.88
0xbfc8bbd4ee2eaa6f7e18f6f9ee0ebfa08604a798,19014.61,4978,2020,2017,95,2.3
0x80955c0ced926b9e69a69b93c05d0552d85bf1a0,96236.5,171,2019,2019,217,35.63
0x7457faa3077c7a4f81b1bfd336f0cbd05a59e9bf,32229.46,4332,2023,2017,287,4.0
0xb4b3ba1b95e81f530cbdb707309c3ffe2439d0e6,31002.51,3799,2021,2020,44,29.86
0x5a071da9c1b24687bf9a4d859e45a16255d5d7b8,20106.18,4325,2020,2017,489,40.44
0x70149713a8c62243123f39bd55841638d0d091b4,54065.69,33,2023,2022,1,10.64
0x9b5fe7ce0b1331ecc4568e6d36188d2ab550d226,90650.43,2803,2023,2024,22,40.29
0xdac12310c0acad8475d760c5192ac9a85fb2bb8a,56098.79,4718,2019,2021,208,46.53
0xab25138975c739e7ab87d99899a08b9d64743581,44965.84,2665,2022,2019,498,1.91
0x7c10120b51381d990ca41a3c8fcf706f5e0f4933,89392.03,407,2020,2020,157,42.43
0xfe475d18802da82a55e6516508c4cedda90564b7,44956.12,4203,2021,2020,379,13.24
0x178a57aeb6365bfe70fc2459c60028ca82dc7ed3,7519.92,1450,2024,2017,359,8.24
0x28217719b3d73ea3aa3bc285e9af78c9d068aeee,84199.02,2931,2020,2020,373,33.99
0xdcb9cf4cc2c05b944021b2b05455eb028d62742c,66759.06,370,2022,2019,183,16.91
0x73c4d8bb7d079a960be4bf2ec5d869c0a23333f2,30985.62,337,2020,2022,242,6.31
0x21a5dc00727b14abb20c9779d3b8ab40d04c87fb,17953.81,225,2019,2023,174,8.46
0xadf87d9158d39eafe64407337e60d36a25051c2c,83150.11,655,2024,2020,137,2.34
0x0ac910865ca24b418db14c2fc73cd7d174f9097a,40540.07,4919,2024,2022,212,7.36
0xd97746e03072e6bea6d9c844a92c9de1e5c90396,49374.95,4030,2024,2023,477,8.14
0x75b0cea7b3734aed1420455ddb979d3e91bf57aa,44105.07,3604,2020,2020,159,47.29
0x934afd172892ba4555fa7c5259a0a8a67cfa5b04,95926.98,3019,2024,2023,491,14.9
0xaf8e7330dec72e2d6ed9cf972d7cfce818e36fb2,29763.3,3016,2023,2023,57,29.57
0x51a32aee58e6935a31a642bcff6bd4c80d36f667,6840.37,3084,2024,2022,239,10.69
0x0fd3dd3afd4068f8e12dcb0fe460c028907c89cf,98381.83,4179,2023,2022,22,11.64
0xef3d99958dc10f380f158883f1622be8935a73ff,33635.36,454,2023,2024,298,42.06
0xb22223293b20232443db47bf6d01469399a3efbc,32485.7,1304,2022,2022,477,27.5
0x1aaf7d8f1fbd02acb7e241bfd6fe628f20f68ea2,79817.08,2825,2023,2017,424,43.86
0x8b620c12d42a26014f0339802c0929470c31827f,27858.8,1474,2022,2021,186,35.6
0xe5b94d24ac3056d90a60caaa64bd0cb7768dd248,93429.97,1020,2020,2018,179,30.65
0x0ace23c0fdc375edade30eefa92f1e1c9e63f909,21067.87,837,2019,2021,304,43.52
0xc04bc237b1de4b65d7113fd2b66c275fbd20ee76,39725.17,3478,2020,2018,433,29.93
0x501712fcdd1b8b272b486182c2fe453a91b1e17f,27665.42,1967,2022,2021,335,30.11
0x3bc9184e1e4a8e048b1e0824b25e5ef2e81d605b,73679.58,3917,2020,2022,167,23.32
0xe0f18ed712555076a550a06e6b6e40b34c43eabc,1502.38,2196,2022,2018,230,40.75
0x09217e7ca8bf4ab53f5b7cf1cdf3482cc465e04a,56758.39,3994,2022,2017,288,36.13
0xd652ddff3f2c8fc49ce59a277844b04c4a99aa97,95728.55,1754,2024,2022,5,27.61
0xebe91ef5faf410257ffe5399cb0223e1350234dd,87576.18,125,2021,2017,265,2.01
0x472c4060baf92e7fd017360c3b7ed76aaf1d13a8,74087.48,2619,2024,2020,190,39.65
0x7f983156d61d3459a5c80bcc35ecd8bbf6565fa5,41366.58,2897,2022,2021,452,12.15
0x43add0d28fd9e342e18b89e520985ffc3ec9555a,54146.73,2975,2023,2018,469,28.46
0xd89e14e289319d77c44a758a85df1c377c707fe3,69834.66,2142,2023,2023,254,40.36
